city,hotel,hotel_id,rating,review,review_date
Chennai,The Park Chennai,7947,5 stars out of 5,"Lack of cleaning, not felt like premium","September 01, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Loved it ❤️,"August 20, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Everything about this place is amazing. Location, staff and restaurants. However, if they try to modernize the room, it would be amazing.","August 25, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Room needs renovation. Very normal looking interiors. Check-in is very very slow, ID collection is slower than Aadhar enrollment process. Breakfast didn't had good spread.","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Poor service and not value for the money,"August 25, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Not worth - checked out the next minute i checked in. All the room have nauseating smell. The linens and floor were dirty. Dirty carpets all over the hotel lobby. Not worth a penny.,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It was overall a pleasant experience,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Amazing staff.. room and food was great,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"ROOMS ARE VERY OLD.
NO MAINTAINANCE DONE. ROOM PROVIDED TO ME WITH TUB, ALL WATER COMING OUT. BEDS ARE VERY HIGH FROM THE FLOOR, VERY INCONVINIANT.","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Highly average room compared to the cost they charge. 
1) Exhaust fan in bathroom was not working
2) Shower was not fully functional
3) Locker was not working and had to call the maintenance support thrice
4) Less than ordinary food quality
5) Very dark interiors 
6) Passage and lifts were having strange odour 
7) Roof top cafe or bar was not having  basic beers or cocktails","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The location and facilities are very good. But the restaurant is costly.,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Very bad. Not the old park anymore. Very bad rooms and price is expensive for the quality they offer. Totally bad and not worth any penny.,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"We had a lot of bad experiences.

- There was shit uncleaned in the toilet.
- The shower gel and shampoo placed in the toiletries were used ones.
- Our car was parked unlocked in the parking lot. Anyone has access to the items in the car.

I wouldn't ever stay here again with such irresponsible staff","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"I'd have expected better standards from the park. The room type I selected was unavailable though I reached pretty early. Their complimentary upgrade didn't seem like an upgrade at all. The counter was so skewed, things I kept on it would roll off. The tap was leaking. Shabby patchwork in all the repairs. And our stay ended with the pipe under the sink bursting when we were nowhere near it. I will definitely not be returning","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The stay was so comfortable we really enjoyed the customer service was fantastic thanks krishna the front desk person,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Excellent stay we really enjoyed thanks to all the staffs
 thanku krishna from front desk for the lovely service","August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The drainage system in the bath room is horrible in my room and also in my daughters room.  Water doesn't go and stays there like a pool. In spite of many calls to reception and Room service , no one has  turned up for the cleaning","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Worst experience.Very unprofessional management.,"August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"I stayed the hotel during the cyclone with the Family. The stay was great on the Sunday, but unfortunately power went down on Monday. However, they have managed the situation well and had arranged free food and drink on that night. Hotel staff knocked each door and offered help and checked about any help needed for senior citizens.  The breakfast and lunch buffet was awesome.","August 25, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Loved the experience stayed here,"August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"They said that cleaning services available for 24 hours anytime. No one came for cleaning the room eventhough we called.
Door lock is not working
Toilet hygeine is bad and got infection. Food is ok but too costly. 3 idlies cost is around 790 inr. Not worth of staying","August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Excellent hospitality and behaviour of front desk and other staffs. Christina and Neha at front desk were very cordial.,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"I booked for 2 adults but they said I booked for only single person and charged 2k rupees plus taxes. I Even mentioned I booked another night they checked and said there it mentioned 3 adults instead of 2. Not sure why they charged for the 25 and 26 night of November.

Second thing is the card provided didn’t work in night , we tried to open multiple times the door stucked. I was with the kid stayed outside the room and went and check in front desk they mentioned we are not doing it right. Totally irresponsible staffs in the front desk.

The guy came in open the door and mentioned the door key had a issue.

Third thing locker is not working no one helped.

Fourth thing no one was with me to drop the luggage to my room I had 2 suitcases with me and kid. The front desk guy totally rude . Not sure he was jealousy of me since I am a US citizen.

Never never booked this hotel again !!!","August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Everything is world class. But, no rails on the stairs my grandmother had trouble getting up and down the stairs. Excellent staff and service. Excellent food, spa, sauna, gym, pool and bar.","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The only plus is the location. And best place to stay if you have work at the US embassy.,"August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Had a wonderful time .,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It was a goodnplace to stay. Have always liked The Park and their chains.,"August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Not good,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Comfortable stay, good food cooperative staff and a clean place","August 18, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The park is not what it was.,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"We choose express check- inn got the room like we expected, very fast response. Thank you to the staff it was a very pleasant stay!!","August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Room was not clean
Basin was clogged 
Shower was leaking a lot. Water was splashing over the roof
Room did not smell good","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Park was awesome always thanks ton to all the staffs special mention to Krishna for taken care well,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Poor service,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Room isn’t properly cleaned when given for room service in middle. Disappointed with the look of the room. No proper facilities available. TBH it’s not worth the money. The only reason was it is nearer to US Consulate.,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,We stayed at Hotel the park in Anna salai opp. To US ambessy. The front desk staff Reshma took special care and made our check in and stay very comfortable. It was Diwali day,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Tv didn't work and no speakers , network was very slow","August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Not bad but definitely room not up to the mark as the price says,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Excellent hotel in the chennai just the woooww experience. I was soo happy Krishna taken care well,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The review on this hotel is 1 out of 5. Very the worst hotel, not clean, always asking for money for any others. Do not recommend any business even with family stay.","August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Except for one lady at the reception, the rest of the staff you see there are rude.  This includes the restaurants, house keeping & reception.  The floors were noisy. We had such an unpleasant stay.","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Superb,"August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Good Location, easily accessible and good night life","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The facilities and cleanliness are excellent. But food rate is very high,"August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Once a well reputed hotel.. It is  in bad shape.. As soon as you enter the lobby there is a strong stench of urine.. Guest bathroom smells very bad.. The room is crying for refurbishment.. Kindly bring it back to it's glory days..,"August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"All good..must visit next time . it's good experience at park hotel Chennai. It's great that the receptionist and house keeping staffs were helpful , mentioning the names of Guest relation manager Reshma and receptionist Krishna Das and House keeping department member Lakshmi and Their team provided wih excellent service & good stay . thank you.","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The hotel is situated in the center of Chennai, making it a suitable choice for a brief stay. It's important to note that the property is quite aged, and maintenance may not be up to par. If you require any assistance, it's advisable to reach out to the front desk.","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Good place, whether you are with family, solo or business.
3 restaurants , roof top is superb","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Had a great stay for the long weekend. Neha at the reception was very helpful and arranged for a room for my requirements quickly without any hassle. Location of the hotel is great, but the current diversions is causing too much time at the signals near the hotel.
A better deal at Paasha for the residents will be highly appreciated.","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Very wonderful experience, my booking was cancelled after paying at agoda bt agoda called from singapore and sort it for me and then as i had faced few problems so the staff gave me late checkin for making my stay comfortable... its was really nice.","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"1. Old property
2. No proper soundproofing
3. Just warm water, not hot water
4. No bathrobes or bubble bath
5. Bathroom facilities need a lot of improvement.
6. Special thanks to Mr. Milan and Ms.Reshma for their help in setting things up for me.","August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Excellent stay Krishna was so helpful,"August 16, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good experience staffs are polite Krishna was good,"August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,As usual good experience krishna helped during stay,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The receptionist Sayan he's very helpful, thank you brother , surely next time surely visit..thank you","August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Hotel was really good. Clean and tidy. Friendly staff. Breakfast was ok. 
However, there are no much places to look around nearby, in a walking distance. You need to get a transport to go to the nearest, shopping mall or temple or any sightseeing locations.","August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Clean hotel but food is pretty expesive. Staffs are very nice,"August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,One of the best properties in Chennai,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Everything was so perfect 👍 Highly Recommend this place to stay at Chennai,"August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Very Good Place to stay,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Great service and welcoming staff to make the stay enjoyable!,"August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Staffs don't even smile at you when you enter which gives very bad first impression. Staffs on restaurant was good and helping. Receptionist asked us to wait for 1 hour even though we were 30 mins late from check in time. Not sure why haven't they cleaned the room upfront knowing there is a booking. No credits if you book through Agoda.,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Maintenance and coordination between staffs can be improved,"August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good stay,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Well located but everything was very average starting from the check-in which was extremely time consuming to quality of room. I was upgraded since no rooms in the booked category was available but then asked to re-pack and move to a different room. The other room was next to a room that was getting renovated so there was a lot of noise and foul smell. At least 3 rooms on my floor were getting renovated so it felt like a construction site and not a 5 star hotel.
The staff is courteous and treats you well but the service is extremely slow and our dinner took almost an hour to arrive. As mentioned, nothing too bad but nothing extraordinary. Very Average.","August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Krishna was good at serving us,"August 25, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Stay was totally worth krishna was very helpful at there,"August 15, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,My stay was so comfortable at park krishna was there to help us with good service,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It was an amazing stay with clean and hygiene,"August 14, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The staff very polite and friendly.
Good ambience with restaurant, Sky Bar and Pub. But very expensive!! Breakfast was excellent with more varieties.
Located in the city centre but nothing much in walking distance. 

The rooms are spacious for 3 adults. But very dated decor and dusty. The bathroom just OK. Rooms are not up to 5-Star standard. Felt Overpriced for the stay!!","August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Mr.krishna done an excellent job in the reception we loved the stay,"August 14, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Sayantan was helpfull.,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The experience was nice thanks Krishna at reception for nice service,"August 14, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Amazing,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Room Ambiance is not good. really unsatisfied.,"August 13, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Rooms are not good for toddlers. Lots of glass and dangerous items . Food is not that great. No early check-in available. The only good thing is the location which is very close to US embassy.,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The stay was very comfortable. The breakfast spread was nicely organised and very tasty.  Value for money. will definitely stay again on my next visit.,"August 13, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Thanks for hospitality,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good vibes from park as always and front desk was really great at checkout and checking Sayantan was very nice to us,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Nice and excellent service and all good,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,No complimentary breakfast even after paying so much for the room,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,I went there for the business trip. The stay was comfortable and relaxing. The staff at front desk Sayantan and kavya were very helpful during my entire stay. Would highly commended this property.,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Nice stay had wonderful stay at park Sayantan was very nice and helpful at reception surely back soon,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Nice stay had wonderful stay at park Sayantan was very nice and helpful at reception surely back soon,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It's was alright. Nothing exceptional,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"If you are travelling to Chennai city and want to stay, i prefer THE PARK CHENNAI. This is easily accessible and beach is also close by.","August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,worst hotel at this cost .. please see my mail with images ..,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Thanks to park for all the best services  krishna especially at front desk,"August 19, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Stay was so good will come back thanks krishna from front I met him during check out,"August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,wrost breakfast and rooms are smelling,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good,"August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,We stayed here for 2 nights. We came for my parents US visa interview. This hotel was closest and good. The only thing is the food was very expensive other than this everything was fine.,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The Park hotel was the perfect location from the American Consulate. The hotel was clean, well maintained, and had a gym, pool, nd several restaurants. However, such a large hotel has only one baby cot for guest use. We were fortunate to be able to get it for my 3 month old, but another guest arrived and requested it and I still needed it. I felt bad denying the other guest the crib- the hotel needs to improve their services for guests with infants. Cribs are the safest sleep surface for children under 1 year old.","August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"I recommend this hotel, we travelled as a family and spent good time in this hotel. Must stay hotel when you visit Chennai. You have buffet breakfast. Swimming pool to spend time and relax.","August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"On the day i entered, the room alloted was very small... than on the first day my washroom get wet. I called the reception to attend, nobody attended till the next morning. Next Morning i called again than some guy came and done the repairing works. The Property ammenites are very old. From Shower there is some sort of smell is coming. Swimming Pool is not that much clean. Service of Hotel people is pathetic.

Restaurant service on table is good but Room service is not good.

Phone kept in the room never works.","August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,I really enjoyed the stay will come soon park is my all time favourite thanku all,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Thanku park,"August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The hotel is located in the heart of the city. Very close to us consulate and other important landmarks. Receptionists were excellent in their service.,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Sayen helped us for smooth checkout.,"August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Value for money
Clean and calm environment
Staff on call
Center of city
Overall nice place to stay in Chennai","August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It was very good experience with park thanku Krishna from front desk for the nice service,"August 11, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Very convenient to go to the US Consulate and biometrics centre from here,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The stay was fantastic with the staffs are so supportive,"August 10, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,I always prefer this hotel as I have great stay there spending time in the bathtub and the staffs are also great,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Best place to stay from a location prospective. And the staff is amazing they will help you with the language and things to do in Chennai. Specially Mr Syed who is usually at the entrace helping you with you luggage and stuff is very kind and helpful,"August 10, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,You get free entry to the club as well!,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Sayantan was really nice,"August 09, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"One of the best hotels I stayed in Chennai. The room service is excellent, and staffs are polite and friendly. Especially, Anupam in our floor was very good.","August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The room was shabby and had a pathetic smell.  Worst the Park I have ever visited.,"August 08, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Decent and convenient place.,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The stya was so perfect thanku to all the staff who helped us Krishna was so grateful,"August 08, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Stay was so comfortable and really appreciate the staff and specially Krishna for extending the services,"August 17, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Really enjoy the stay, sayantan was really helpful during our stay thank you sayan","August 07, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The stay was good and the surrounding area is also good,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Service friendly staff,"August 07, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good to stay at park friendly team at desk,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Great hotel with fantastic service,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Always welcome with smile and allocation of room as I preferred, thanks Raza and Krishna","August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"This is not not in five star range. 
1.Rooms no clean. 
2. flies are in rooms
3. All furntures are very old and without clean
4. bathrooms floors are too much stain.
5. Two lights are hunging near to bed, those to lights are too much dust. 
6. Doors are making too much noise during opening and closing time.
7. only one good things happen here thats good manager is here. he was talk vey nicly and treat me in very good manager. because of him i am staying for 3nights. 
8. Canteen staffs very good. we can say all staffs are ok and good.","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Room was untidy, trash was not taken out","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Pls handle VIP customers nicely and assist them well. The staffs are well mannered. But I just got pissed off with their attitude of handling people's with courtesy. Not to handle them from their way of look. U doesn't know whom hold high bank balance🤨,"August 05, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Hygiene and cleanliness is utmost important for me. And this hotel fulfilled both the things. Location was also very good nearby US consulate. Walkable distance. I was given a free upgrade as my mother wouldn't be able to bathe in bathtub 🛁. It was all much thoughtful of them.  Reception/ waiting lounge was awesome and no restrictions to order food from outside 🙂. Spacious and comfortable rooms.,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Excellent,"August 05, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"It is not worth the money ,with lesser amount got a room in Taj","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Never expected that our stay at this hotel would be such a terrible experience.With a flooded bathroom, a dummy intercom and arrogant staff, the hotel made our stay most 'memorable'!!","August 05, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"I do not recommend the hotel much, it is luxury indeed and everyone was slow and working at their own phase to get things done. I checked out one day early as I didn't like the stay","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Very spre hotel for stay and comfortable spacious rooms and well trained staffs with good respect,"August 05, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,We had our doubts when we booked this hotel. But when we checked into the hotel it was the same like what was written in the website. Breakfast is mind blowing and staff are really courteous  and helpful.,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Overall good experience,"August 05, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Excellent hotel and staff. This is the best place stay for families and near to USA embassy.,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"The property is quite old and they have not upgraded as such. For such high charges, the expectations are a lot. 
The inside hotel food is super costly. You might end up ordering from Swiggy/Zomato.
The only plus point is it is very near to US Consulate otherwise this hotel needs a major upgrade in terms of facilities. The staff is very helpful. In short, they are trying to make the best of the situation but really need to adjust the prices.","August 05, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Doesnt look like star hotel.  Rooms r not so clean. Staff call and ask what time ur leaving. There is no proper respect for guests.  Expensive in house dining with no good taste.,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It's very good and it's charming as likec as ever,"August 04, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Mosquitos in room. Hot room not preconditioned. Staff not helpful.,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The bathrooms could be more spacious,"August 04, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Mouldy and smelly rooms. Pillows, bed and telephone reciever had a very bad odour. Mosquitoesvand flies in their lounge area when though it was air-conditioned.","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Very bad housekeeping. Lifts out of service and slow,"August 04, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,We had to switch the room due to extremely bad odour.,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Very poor service ,rooms is not up to standard, very bad  bathroom system. Not value for money to a 5star hotel","August 04, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The room was terrible. It had a nauseous smell and was very uncomfortable. We couldn't stay longer than an hour because of the smell.  There was a lack of staff to take care of our belongings and so we decided to leave.,"August 12, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Visit again,"August 04, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,thank you,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,VERY RUDE AND RUBBISH STAFFNES !! REALLY STUPID HOTEL !!,"August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Toilet was always wet and not advanced technology used. Used materials and it more than 10 years,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good spread for Breakfast,"August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,I had the worst experience being a 5 star hotel the response of the staff is worst and never expected,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Dated & dirty property. A/C does not work. Muggy & humid in the rooms makes it difficult to breathe. So many bugs & mosquitoes.  Showers & sinks clogged.  Unhelpful staff. Not 5 star. Do not trust positive reviews on website. Do not waste your money. For US visa, stay in other nearby hotels.","August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Strict No for famil,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Many utilities in the room were not in working condition and required follow up to get them to work. Room service was not good. Ordered something, delivered something else.
Breakfast spread was good.","August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"All good except breakfast,  need improvement on choice and quality.","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"If you are visiting Chennai for visa processing and looking for a short stay, this is the place. 10 mins distance from biometrics center and 15 mins distance from visa interview location, this is super convenient considering the Chennai traffic.
Pros:
1. Great location
2. Excellent food options, great breakfast
3. You get cabs and autos easily
4. Live kitchen is wonderful
5. Prefer auto trips to consulate locations, quick and convenient and auto guys know the drill
6. Very friendly staff, took good care of us, thank you
Suggestion: Please offer more of local cuisine 

Cons:
Check your rooms before occupying, sometimes the corridors have strong smell of smoking and alcohol that diffuses into the rooms. We had to change the room/floor - quite horrible. But the other floor was fine with no smoking odour.","August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,It has transparent bathroom walls. It won’t suitable for family with young kids. Staff is unable to provide alternative as most of the rooms were designed with transparent bathroom walls.,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,I have been to 5 star hotel world wide and never saw such a untrained staff. The top management needs to give the staff proper training on handling the guest and this was missing . I have been with the family waiting at reception for more then 1 hour . I booked two rooms for 2 adult and 2 kid they showed in the booking only 2 adult and also why would I book two room for two adult it is not understood and I was explaining and that could have been solved by check in my rooms and they charged after taking two rooms extra bed that was not making any sense . The rooms were not of a 5 star quaint bathroom was bad. Etc . In my experience normally they tell us about property what and where things are no one had a coursety to call and  do that phone was not walking . Totally disappointing and disaster experience,"August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,The Hotel  is old and the location is good,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Customer service in reception was not good. I asked few questions while checking in, he was not paying attention or neither directed me correctly. I felt it was rude and they should educate well to receive the customer with a smiley face. They didn’t allow me in the pasha night club even though I stayed with them for 3 days.","August 03, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"We stayed for 5 nights. The hotel itself and rooms are good sized. Neat and clean. Hotel is old. Rooms look dated. 

Very impersonal staff. No personal service. Front staff both at concierge and restaurant don’t even bother to greet you when you enter. 

Service at restaurant is slow.  For three days, I met a mom with a young kid struggling at the restaurant buffet. Not a single staff came forward to help her out. 

Breakfast menu is the same almost everyday. Quite disappointing when we had 5 days of breakfast in the hotel and the choices were almost the same all five days. 

I have stayed in much smaller hotels where the staff spend time getting to know the guests and we felt more welcome. 

Location is good. Mins drive to major amenities.","August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,walking distance from US consulate. good breakfast spread,"August 02, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Good,"August 02, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Bed Breakfast Bath are excellent,"August 01, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Used to be a premier hotel. Not any more,"August 06, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Milan at front desk was good in serving us very helpfully on may 29 to may 31,"July 31, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Nice Hotel, but few rooms are too small and outdated","August 02, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Poor maintenance, showers not working properly, AC cooling not up to the mark. Breakfast was good, location is good from a connectivity perspective","July 31, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"This hotel is rated 5 star, however it doesn’t live up to its expectations and reputation at all.  The room interior is very old and poorly kept and maintained.. the bathroom wall the paint is peeling and the bathtub walls have moulds. 
The food plate eaten by the previous customer had been sitting there from the time we moved in until we moved out despite me reminding the house keeping twice. 
Really not worth the money spend in this hotel..","August 02, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Old star hotel not having AC facility 
Air conditioner problem","July 31, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,Air conditioning is not good,"August 02, 2024"
Chennai,The Park Chennai,7947,5 stars out of 5,"Only plus is that the location is in the centre of the main cit’s but the hotel is very old, at the same price you can experience a other luxury hot, I will not recommend it to anyone.","July 31, 2024"
